# room_id=6979222 host=玩机器丶Machine title=小众宝藏结晶直播 live_time= fetch_time=2026-02-21 23:45:46
[2026-02-22 03:39:00] 年轻人火气大: 收到
[2026-02-22 03:39:09] yuuik27: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:09] 12312312312dfsdfs: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:10] Peko-: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:10] 默默momoMoMo123: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:10] 用户00137810: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:10] 用玩大哥的角磨机吧:  @最喜欢玩宝宝惹desuwa：某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:10] LvvsiN: 弹幕别吵了，银行业一样一样有有有也会有h'y'hui't'y'r's'c'dn
[2026-02-22 03:39:10] 67373的黄色闪光: icy还有队吗
[2026-02-22 03:39:10] -半生瓜Z: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:11] 喜欢吃生菜: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:11] MSK枫: 尸七是尼，尼是尸七
[2026-02-22 03:39:13] 好兄弟鲁迪乌斯: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:13] 奈亚亚亚亚亚: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:13] papacarrot: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:13] 飛鳥蘭: 有这个意思
[2026-02-22 03:39:13] LvvsiN: @阿汤日记：一个人，5发子弹，保住格陵兰岛。我不会叫它不可能完成的任务，我现在只想先回家看亦博
[2026-02-22 03:39:13] trajiro: 特
[2026-02-22 03:39:13] 冲上云霄的姨: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:13] 说得道理: 特
[2026-02-22 03:39:13] 鸭硕的哈撒给: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:13] 菜星冲冲冲: 爽特
[2026-02-22 03:39:15] 好哥们黑龙歼灭刀: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:16] Alone無淚: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:16] 埃斯波西托200W: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:16] LvvsiN: 玩 出，我双倍呢？😡😡玩 出，我双倍呢？😡😡玩 出，我双倍呢？😡😡玩 出，我双倍呢？😡
[2026-02-22 03:39:17] 看死Herbaut就杀了你: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:17] 飛鳥蘭: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:17] 载物的艾7: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:17] 玩龟的神头: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:17] 顾念心z: 没办法，蒙古人全去远征支持主队了，小蜜蜂没有粉丝哦不了
[2026-02-22 03:39:17] 正直的鸡哥: 拖出
[2026-02-22 03:39:17] 巴甫洛夫的滥犬: 现场哪边粉丝多是没点数吗🤣
[2026-02-22 03:39:17] 空有无垠: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:17] LvvsiN: 南孚一节更比六节强，也就是一节南孚比六节南孚强，六节南孚比三十六节强，三十六节比二百一十六节强
[2026-02-22 03:39:17] ZywOo的猫: 特种车辆
[2026-02-22 03:39:17] 用户594678086: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:17] bsqqaq: 海啸尸*又开始哦了，真没素质。
[2026-02-22 03:39:18] 笑颜一番黄婷婷: 原来这蒙古人都是冰粉特意哦似自己国家队，太坏了
[2026-02-22 03:39:18] 机长家的华仔: 特
[2026-02-22 03:39:18] 洞洞载载车车major冠军: 猎鹰的哦是回家的哦 这点要搞清楚🤭
[2026-02-22 03:39:18] 最喜欢玩宝宝惹desuwa: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:18] 嘤嘤嘤嘤击长空: 特
[2026-02-22 03:39:18] 茅野紗枝: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:18] 小韩想要个对象: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:18] 魔男的夜宴: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:18] trajiro: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:18] 匕匕叭叭: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:18] 强尼银手VVV: 别给自己藏死了
[2026-02-22 03:39:18] 刘刘的农: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:18] LvvsiN: 玩宝宝，我发现在大学上学的时候肄业会很舒服，你可以试试
[2026-02-22 03:39:19] JuL1us: ？
[2026-02-22 03:39:19] 碧蓝幻想打工人: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:19] 第三猪白猪玩斯曼: 冷知识 DOTA2那边LGD也爱省战术
[2026-02-22 03:39:20] 君眉目亦如画: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:20] 阿飞飞啊分: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:20] Box强音来袭: 图书馆
[2026-02-22 03:39:20] 江本筑原: 那猎鹰岂不是藏得更多？
[2026-02-22 03:39:20] 没有故事的Pluto: 冷知识：当两个人都在混烟时，都知道信息是双向哦，某人b2只有自己知道信息那确实单向哦
[2026-02-22 03:39:20] 改下名就能中111:  @最喜欢玩宝宝惹desuwa：某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:20] bsqqaq: 海啸尸*又开始哦了，真没素质。
[2026-02-22 03:39:20] 玩斯特机机: ？
[2026-02-22 03:39:20] 丰川祥子口三角初华: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:20] Vitaliy的ZywOo本人: 罗宾特
[2026-02-22 03:39:20] KujoJolyne: ？
[2026-02-22 03:39:20] 划算小划: ？
[2026-02-22 03:39:20] 硫磺祥: ？
[2026-02-22 03:39:20] 想吃丰川祥子的狱卒: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:21] 果内: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:21] 某天别梦: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:21] 99组的爱城华恋本人: ？
[2026-02-22 03:39:21] Asaki薯片: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:21] MeIoN39: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:21] 鸭硕的哈撒给: ？
[2026-02-22 03:39:21] Kacyusha: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:21] 久慈川、理世: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:21] 镜子里的潘多拉: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:22] zcjxgc: 特种兵罗宾
[2026-02-22 03:39:22] 魔男的夜宴: ？
[2026-02-22 03:39:22] 用户39554172: ?
[2026-02-22 03:39:22] 寒枫曳是一头傲空的隼: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:22] 玩斯特机机: 羞死了
[2026-02-22 03:39:22] 冬瓜不在家偷偷玩机器: ？？？
[2026-02-22 03:39:23] 黑白玄鸟: ？
[2026-02-22 03:39:23] 小蜜蜂的长期素食本人: 羞死了
[2026-02-22 03:39:23] Jess2: 　　　 原来这蒙古人都是冰粉特意哦似自己国家队，太坏了
[2026-02-22 03:39:23] 搞笑男西德尼: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:23] Hzinc: ？
[2026-02-22 03:39:23] bsqqaq: 海啸尸*又开始哦了，真没素质。
[2026-02-22 03:39:23] 机器机器祝你天天开心: ？
[2026-02-22 03:39:23] 马楼King张三: ？
[2026-02-22 03:39:23] 四百六收资: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:24] 沸物贝利亚大王: 🧊队不是指GL吗？都叫玩家军了。。。
[2026-02-22 03:39:24] 玩蛋蛋丶egg: ？
[2026-02-22 03:39:24] papacarrot: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:24] 六星近卫丰川祥子: 羞死了
[2026-02-22 03:39:24] 喵蹄丝: 特
[2026-02-22 03:39:24] 我在浙江改稻为桑: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:25] LvvsiN: 我提一嘴这剧情越来越像上海major了
[2026-02-22 03:39:25] 永远的点子哥: ？
[2026-02-22 03:39:25] 尘釁: 还有胖次
[2026-02-22 03:39:25] Lycor1s1224: ？
[2026-02-22 03:39:25] 千草爱音anno: ？？？
[2026-02-22 03:39:25] 玩宝宝注意身体: 羞死了
[2026-02-22 03:39:25] Vercreek: 羞死了
[2026-02-22 03:39:26] 小川阿丶: 哈哈哈哈哈哈
[2026-02-22 03:39:26] Abc丶Ss: 羞死了
[2026-02-22 03:39:26] 清酱鸡饭: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:26] 时雨晴生: 羞死了
[2026-02-22 03:39:26] 苏雨凌a: 羞死了
[2026-02-22 03:39:26] CSTG江叉叉: 神了
[2026-02-22 03:39:27] 付先生fj: 神人
[2026-02-22 03:39:27] Gverense: 那猎鹰藏了不少啊
[2026-02-22 03:39:27] Konata50235: ？？
[2026-02-22 03:39:27] zcyhymine: 神人
[2026-02-22 03:39:27] bsqqaq: 海啸尸*又开始哦了，真没素质。
[2026-02-22 03:39:27] 17丶eternal: 已经开始研究决赛了
[2026-02-22 03:39:27] sjtu的musketeers本人: 羞死了
[2026-02-22 03:39:27] 精神病狼: 羞死了
[2026-02-22 03:39:27] 少年瞳a: 冰队有别礼和伊冯
[2026-02-22 03:39:28] 人人称我小潘安: ？？？？
[2026-02-22 03:39:28] 八重森彌妮: 海啸尸*又开始哦了，真没素质。
[2026-02-22 03:39:28] 如云似霞染红妆: ？？？？？
[2026-02-22 03:39:28] 柚子厨0721: ？
[2026-02-22 03:39:28] 信灯塔: bt
[2026-02-22 03:39:29] 零北鸢: 羞死了
[2026-02-22 03:39:29] 玩大哥我双倍呢: 羞死了
[2026-02-22 03:39:29] NoNoXxxx: ？
[2026-02-22 03:39:29] 濹0790338: ？
[2026-02-22 03:39:29] 好姐妹冰川姐妹: 羞活了
[2026-02-22 03:39:30] papacarrot: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:30] 用户3661578: 老鼠每把都差一两分
[2026-02-22 03:39:30] 南小鸡丶advent: 冷知识 DOTA2那边LGD也爱省战术
[2026-02-22 03:39:30] bebesama: ✋停一下，全世界坠可爱的宝宝丰川祥子粗现o（=·w〈=)☆desuwa~
[2026-02-22 03:39:30] kipple: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:30] 双刀牛TMac: 满场的蒙美喊加油都喊破天来但是是蜂美哦的，夸张喔
[2026-02-22 03:39:30] suicho: 瑞复
[2026-02-22 03:39:31] LvvsiN: 为什么房管封的不能给鱼丸……还以为今天晚上得吃了……
[2026-02-22 03:39:31] 天守阁信长: 猎鹰哦了没搜的点回头是双向这个要记住 是善意哦
[2026-02-22 03:39:31] 维布罗斯: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:31] 乱乱er: 上链接！！！！
[2026-02-22 03:39:32] musherzin: ?〉
[2026-02-22 03:39:32] 深情不过他: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:32] 量子毁灭717: 决赛要是蜜蜂和PV，那观众给谁哦啊，都是猎鹰的仇人
[2026-02-22 03:39:33] FJM丶丶: 后视镜开起来了车主
[2026-02-22 03:39:33] 靠咖啡活命: 羞死了
[2026-02-22 03:39:33] Sup丶猪丁: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:33] 一刀一个啵啵怪: 卧槽这么脏
[2026-02-22 03:39:33] 倒跑的蜗牛: 羞死了
[2026-02-22 03:39:33] ZywOo的猫: 玩机器：换成三角的
[2026-02-22 03:39:34] Q1ed7f9c85b3bc7571: 羞死了
[2026-02-22 03:39:34] D0r1tos: 羞死了
[2026-02-22 03:39:34] 絮一冉: 那猎鹰藏了不少啊
[2026-02-22 03:39:34] 秋茶小雪: 羞死了
[2026-02-22 03:39:34] 落泪改名含泪: 羞死了
[2026-02-22 03:39:34] ahhhhhhhhhhhhhhhhhhh: 这裤子我也想要
[2026-02-22 03:39:34] G2的APEX本人: 那猎鹰藏了不少啊
[2026-02-22 03:39:34] NearrrR: 羞活了
[2026-02-22 03:39:34] 人活着就是为了玩乐队: 🐭🐭尽力了
[2026-02-22 03:39:35] 男人至死皆少年: 包的啊
[2026-02-22 03:39:35] 三零一路公交司机: 羞死了
[2026-02-22 03:39:35] 小蜜蜂的长期素食本人: 我的是沙鹰
[2026-02-22 03:39:35] KujoJolyne: 还好我是AWP
[2026-02-22 03:39:35] 信灯塔: 真bt
[2026-02-22 03:39:35] 这牙缝可以: usp
[2026-02-22 03:39:36] 落叶悠哉落: 羞死了
[2026-02-22 03:39:36] 阿飞飞啊分: 海啸尸*又开始哦了，真没素质。
[2026-02-22 03:39:36] 玩猴爪丶MonkeyPaw: 羞活了
[2026-02-22 03:39:36] Ch1Sa-: 羞死了
[2026-02-22 03:39:36] 飛鳥蘭: 你让谁在看
[2026-02-22 03:39:36] 果内: 那猎鹰藏了不少啊
[2026-02-22 03:39:36] 射命丸文文句号: 羞活了
[2026-02-22 03:39:36] 钩钩Yooo: 迪克
[2026-02-22 03:39:36] 绝食十年攒爱top3飞机: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:37] circle太子要楽奈: 羞死了
[2026-02-22 03:39:38] Hcmor: 猎鹰哦了没搜的点回头是双向这个要记住 是善意哦
[2026-02-22 03:39:38] 玩大人查到自贡了: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:38] Vovxx: pick
[2026-02-22 03:39:39] papacarrot: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:39] 好姐妹凑崎纱夏: 我是ak
[2026-02-22 03:39:39] 可达鸭不会游泳: 羞死了
[2026-02-22 03:39:39] LvvsiN: 银行业😄银行业😀银行业😃银行业😁银行业😆银行业🤪银行业😝
[2026-02-22 03:39:39] 用户2262650671: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:39] 飛鳥蘭: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:39] Niko305355: 我的是usp
[2026-02-22 03:39:39] 土俗火焰: 猎鹰哦了没搜的点回头是双向这个要记住 是善意哦
[2026-02-22 03:39:40] 狐狸来在此: 羞死了
[2026-02-22 03:39:40] 欧阳oyyo: ropz划刀了！编空气了！！！
[2026-02-22 03:39:40] 斩斩斩斩斩吧: 我的是awp
[2026-02-22 03:39:40] AnonTokyo丶: 🧊队不是ICE吗？美国的那个啊
[2026-02-22 03:39:41] 热情难止荒诞: 看MAJOR，来6657
[2026-02-22 03:39:41] sghlp: 那猎鹰藏了不少啊
[2026-02-22 03:39:41] 银行业本人: 羞活了
[2026-02-22 03:39:41] LvvsiN: 为什么房管封的不能给鱼丸……还以为今天晚上得吃了……
[2026-02-22 03:39:41] 唱给软妹听: 上链接！！！！
[2026-02-22 03:39:41] 安非而得: 我的是awp
[2026-02-22 03:39:42] 玩魔丸丶猛锤: 羞死了
[2026-02-22 03:39:42] 看玩神鸟专用显微镜: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:42] valorant玩机器: 我爱她
[2026-02-22 03:39:42] 67373的黄色闪光: 这倒是提醒我了
[2026-02-22 03:39:42] 青闽: 　　　 那猎鹰藏了不少啊
[2026-02-22 03:39:42] 兔子Usaki: 不懂你们，我的是AWP
[2026-02-22 03:39:43] 妖艳阿卡莎: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:43] LvvsiN: 为什么房管封的不能给鱼丸……还以为今天晚上得吃了……
[2026-02-22 03:39:43] 迎风飘扬的China: 不是de狗？
[2026-02-22 03:39:43] 我谢谢我自己: 右键切三发
[2026-02-22 03:39:43] 无责任评论员: 那猎鹰藏了不少啊
[2026-02-22 03:39:43] fa来ze苦的疯穿箱子: 黑话
[2026-02-22 03:39:43] NearrrR: 我的是awp
[2026-02-22 03:39:43] 难道我会乱说么: 羞死了
[2026-02-22 03:39:44] oOM18HellcatOo: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:44] Wi1en: Usp长一点
[2026-02-22 03:39:44] 速溶沙地兽: 　　　 那猎鹰藏了不少啊
[2026-02-22 03:39:44] 蓝星的floppy本人: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:45] LvvsiN: 额，拿亚军我都会，拿亚军，拿季军，拿四强，拿八强，拿十六强，呃拿冠军我不会，然后小组赛淘汰
[2026-02-22 03:39:45] T1m丶W: [哦？]
[2026-02-22 03:39:45] 大裂谷的登山家: 决赛要是蜜蜂和PV，那观众给谁哦啊，都是猎鹰的仇人
[2026-02-22 03:39:45] 用户80930680: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:46] DWG的ShowMaker本人: 我的是awp
[2026-02-22 03:39:46] 风雨晚烟: 我的是AWP
[2026-02-22 03:39:46] 七秒中的绝唱丶: 感觉不如我的usp啊
[2026-02-22 03:39:47] 月光下魔術師30281: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:47] LvvsiN: 玩 出，我双倍呢？😡😡玩 出，我双倍呢？😡😡玩 出，我双倍呢？😡😡玩 出，我双倍呢？😡
[2026-02-22 03:39:47] DreamK1ng: 那猎鹰藏了不少啊
[2026-02-22 03:39:47] Minatocc: 闹麻了
[2026-02-22 03:39:47] 串串金枪鱼: 猎鹰粉走了，终于可以好好欣赏CS比赛了🥳
[2026-02-22 03:39:48] 橙黄双翼: 爆 了
[2026-02-22 03:39:48] 巴甫洛夫的滥犬: best在哪里
[2026-02-22 03:39:48] 玩黑豹FURIA: 那猎鹰藏了不少啊 ..
[2026-02-22 03:39:48] 拉海洛TOP1爱弥斯本人: 闹麻了
[2026-02-22 03:39:48] 给15岁的自己: 欧美人粉蒙古人是一种斯德哥尔摩，有没有懂的
[2026-02-22 03:39:49] LvvsiN: 为什么房管封的不能给鱼丸……还以为今天晚上得吃了……
[2026-02-22 03:39:49] 菠萝王111: best
[2026-02-22 03:39:49] DemJex: 那猎鹰藏了不少啊
[2026-02-22 03:39:50] 落月枫吟: 闹麻了
[2026-02-22 03:39:50] 最爱的马卡龙: 猎鹰粉丝现在最重要的是回去看看小组赛录播，淘汰赛的不太好看
[2026-02-22 03:39:50] 恺悌君子能几醉: 猎鹰粉丝就跟讨口子一样,这也要那也要,就是冠军要不了
[2026-02-22 03:39:50] 用玩大哥的角磨机吧:  @大裂谷的登山家：　　　 决赛要是蜜蜂和PV，那观众给谁哦啊，都是猎鹰的仇人
[2026-02-22 03:39:51] 牢大与小布丁: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:51] 卧看星河尽意明丶: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:51] 黏巴鸡腿堡: 最好在哪
[2026-02-22 03:39:51] 安澈c: 正哥别看了学得会吗
[2026-02-22 03:39:51] 即将拥有PDD的人鱼线丿: 好在哪
[2026-02-22 03:39:51] 法号纯洁丶: 冰冰梦之队是伊冯别礼洁哥塞希
[2026-02-22 03:39:51] 悬尘Xch: 闹麻了
[2026-02-22 03:39:51] LvvsiN: 玩宝宝，我发现在大学上学的时候肄业会很舒服，你可以试试
[2026-02-22 03:39:51] Tin23c: best在哪
[2026-02-22 03:39:51] 菜星冲冲冲: 最好在哪
[2026-02-22 03:39:51] 无伟契约: 好在哪
[2026-02-22 03:39:51] 努力慢慢变强: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:51] 粮食和蔬菜ll: 闹麻了
[2026-02-22 03:39:51] 花也烂漫: 那猎鹰藏了不少啊
[2026-02-22 03:39:52] soul丶兮颜: 闹麻了
[2026-02-22 03:39:52] 新用户259: 闹麻了
[2026-02-22 03:39:52] 好哥们黑龙歼灭刀: 心太脏了 像猎鹰就不藏战术 只藏纪律
[2026-02-22 03:39:52] 没有故事的Pluto: 猎鹰哦了没搜的点回头是双向这个要记住 是善意哦
[2026-02-22 03:39:52] ykls的爱情结晶: 我的是m249
[2026-02-22 03:39:52] ZninET9: 某些粉丝主队没了就开始拿其他队伍当奶嘴
[2026-02-22 03:39:52] 魔男的夜宴: 闹麻了
[2026-02-22 03:39:52] IGetUp: 我是大炮
[2026-02-22 03:39:52] azo808: 闹麻了
[2026-02-22 03:39:52] 苏清淼: 好在哪
[2026-02-22 03:39:52] 机长家的华仔: 闹麻了
[2026-02-22 03:39:53] 回收废弃R9: 那猎鹰藏了不少啊
[2026-02-22 03:39:53] 玩斯特机机: 好在哪
[2026-02-22 03:39:53] 心灵盟友: 闹麻了
[2026-02-22 03:39:53] Asaki薯片: 闹麻了
[2026-02-22 03:39:53] 玩蛇鼠丶stabbi: 好在哪，天天掉线
[2026-02-22 03:39:53] 小蜜蜂载物本人: 那我的就是沙鹰😏
[2026-02-22 03:39:54] 落泪改名含泪: 闹麻了
[2026-02-22 03:39:54] 精神病狼: 放狗屁
[2026-02-22 03:39:54] valorant玩机器: 最坏的
[2026-02-22 03:39:54] RyougiAqua: 闹麻了
[2026-02-22 03:39:54] zcyhymine: 好在哪
[2026-02-22 03:39:54] 瑭珏: 闹麻了
[2026-02-22 03:39:55] 鲜血与暗影铸造的家伙: 闹麻了
[2026-02-22 03:39:55] Bob小熊君: 雀食
[2026-02-22 03:39:55] 石家庄的宠物男孩: best在哪
[2026-02-22 03:39:55] Alekslb: 好在哪
[2026-02-22 03:39:55] 老漁服了: 最烂
[2026-02-22 03:39:55] 高松灯扣死千早爱音: 那猎鹰藏了不少啊 ..
[2026-02-22 03:39:55] 十年九夏是年年: 好在哪
[2026-02-22 03:39:56] 左右丨摇摆: 最哦的PGL在罗马尼亚
[2026-02-22 03:39:56] 土俗火焰: 好在哪
[2026-02-22 03:39:56] papacarrot: 怀念🧊的五个奶嘴：海参 donk 老猪 王朝 goat
[2026-02-22 03:39:56] 夕ro: 好在哪
[2026-02-22 03:39:57] 时光划过泪痕桥: 好在哪
[2026-02-22 03:39:57] 明天就和蕾塞结婚: 好尼姆
[2026-02-22 03:39:57] LvvsiN: 南孚一节更比六节强，也就是一节南孚比六节南孚强，六节南孚比三十六节强，三十六节比二百一十六节强
[2026-02-22 03:39:57] 丨Connor: 好在哪
[2026-02-22 03:39:57] 窝喜欢大莱莱: 猎鹰粉丝现在最重要的是回去看看小组赛录播，淘汰赛的不太好看
[2026-02-22 03:39:57] 玩斯特机机: 闹麻了
